iter	Passed	Remaining
26512	46160	23481
26513	46162	23479
26514	46163	23478
26515	46165	23476
26516	46167	23474
26517	46169	23472
26518	46170	23471
26519	46172	23469
26520	46174	23467
26521	46176	23465
26522	46178	23464
26523	46179	23462
26524	46181	23460
26525	46183	23459
26526	46185	23457
26527	46187	23455
26528	46189	23454
26529	46191	23452
26530	46192	23450
26531	46194	23448
26532	46196	23447
26533	46198	23445
26534	46199	23443
26535	46201	23442
26536	46203	23440
26537	46205	23438
26538	46206	23436
26539	46208	23434
26540	46210	23433
26541	46211	23431
26542	46213	23429
26543	46215	23428
26544	46217	23426
26545	46219	23424
26546	46221	23423
26547	46222	23421
26548	46224	23419
26549	46226	23417
26550	46227	23416
26551	46229	23414
26552	46231	23412
26553	46233	23410
26554	46235	23409
26555	46237	23407
26556	46238	23405
26557	46240	23404
26558	46242	23402
26559	46244	23400
26560	46245	23398
26561	46247	23397
26562	46249	23395
26563	46251	23393
26564	46252	23391
26565	46254	23390
26566	46256	23388
26567	46258	23386
26568	46260	23385
26569	46261	23383
26570	46263	23381
26571	46265	23379
26572	46267	23378
26573	46269	23376
26574	46270	23374
26575	46272	23373
26576	46274	23371
26577	46276	23369
26578	46278	23368
26579	46279	23366
26580	46281	23364
26581	46283	23362
26582	46284	23360
26583	46286	23359
26584	46288	23357
26585	46290	23355
26586	46291	23353
26587	46293	23352
26588	46295	23350
26589	46297	23348
26590	46299	23347
26591	46300	23345
26592	46302	23343
26593	46304	23341
26594	46306	23340
26595	46307	23338
26596	46309	23336
26597	46311	23334
26598	46313	23333
26599	46314	23331
26600	46316	23329
26601	46318	23328
26602	46320	23326
26603	46321	23324
26604	46323	23322
26605	46325	23321
26606	46327	23319
26607	46328	23317
26608	46330	23315
26609	46332	23314
26610	46334	23312
26611	46336	23310
26612	46337	23309
26613	46339	23307
26614	46341	23305
26615	46343	23303
26616	46344	23302
26617	46346	23300
26618	46348	23298
26619	46350	23296
26620	46352	23295
26621	46353	23293
26622	46355	23291
26623	46357	23290
26624	46358	23288
26625	46360	23286
26626	46362	23284
26627	46364	23283
26628	46365	23281
26629	46367	23279
26630	46369	23277
26631	46370	23275
26632	46372	23274
26633	46374	23272
26634	46376	23270
26635	46377	23269
26636	46379	23267
26637	46381	23265
26638	46382	23263
26639	46384	23261
26640	46386	23260
26641	46388	23258
26642	46389	23256
26643	46391	23255
26644	46393	23253
26645	46395	23251
26646	46396	23249
26647	46398	23247
26648	46400	23246
26649	46401	23244
26650	46403	23242
26651	46405	23241
26652	46407	23239
26653	46409	23237
26654	46410	23235
26655	46412	23234
26656	46414	23232
26657	46415	23230
26658	46417	23228
26659	46419	23227
26660	46420	23225
26661	46422	23223
26662	46424	23221
26663	46426	23220
26664	46427	23218
26665	46429	23216
26666	46431	23214
26667	46433	23213
26668	46434	23211
26669	46436	23209
26670	46437	23207
26671	46439	23205
26672	46441	23204
26673	46443	23202
26674	46445	23200
26675	46446	23199
26676	46448	23197
26677	46450	23195
26678	46451	23193
26679	46453	23191
26680	46455	23190
26681	46457	23188
26682	46458	23186
26683	46460	23185
26684	46462	23183
26685	46464	23181
26686	46465	23179
26687	46467	23178
26688	46469	23176
26689	46471	23174
26690	46472	23172
26691	46474	23171
26692	46476	23169
26693	46478	23167
26694	46480	23166
26695	46481	23164
26696	46483	23162
26697	46485	23160
26698	46487	23159
26699	46488	23157
26700	46490	23155
26701	46492	23153
26702	46493	23152
26703	46495	23150
26704	46497	23148
26705	46499	23146
26706	46500	23145
26707	46502	23143
26708	46504	23141
26709	46505	23139
26710	46507	23137
26711	46509	23136
26712	46510	23134
26713	46512	23132
26714	46514	23130
26715	46515	23129
26716	46517	23127
26717	46519	23125
26718	46520	23123
26719	46522	23122
26720	46524	23120
26721	46526	23118
26722	46527	23116
26723	46529	23114
26724	46531	23113
26725	46532	23111
26726	46534	23109
26727	46536	23107
26728	46538	23106
26729	46539	23104
26730	46541	23102
26731	46542	23100
26732	46544	23099
26733	46546	23097
26734	46548	23095
26735	46549	23093
26736	46551	23092
26737	46553	23090
26738	46554	23088
26739	46556	23086
26740	46558	23085
26741	46560	23083
26742	46562	23081
26743	46563	23079
26744	46565	23078
26745	46567	23076
26746	46568	23074
26747	46570	23072
26748	46572	23071
26749	46574	23069
26750	46575	23067
26751	46577	23066
26752	46579	23064
26753	46581	23062
26754	46582	23060
26755	46584	23059
26756	46586	23057
26757	46588	23055
26758	46589	23053
26759	46591	23052
26760	46593	23050
26761	46595	23048
26762	46596	23046
26763	46598	23045
26764	46600	23043
26765	46601	23041
26766	46603	23039
26767	46605	23038
26768	46606	23036
26769	46608	23034
26770	46610	23032
26771	46611	23030
26772	46613	23029
26773	46615	23027
26774	46617	23025
26775	46618	23023
26776	46620	23022
26777	46622	23020
26778	46623	23018
26779	46625	23016
26780	46627	23015
26781	46628	23013
26782	46630	23011
26783	46632	23009
26784	46634	23007
26785	46635	23006
26786	46637	23004
26787	46639	23002
26788	46640	23000
26789	46642	22999
26790	46644	22997
26791	46646	22995
26792	46647	22993
26793	46649	22992
26794	46651	22990
26795	46653	22988
26796	46654	22986
26797	46656	22985
26798	46658	22983
26799	46659	22981
26800	46661	22980
26801	46663	22978
26802	46665	22976
26803	46666	22974
26804	46668	22973
26805	46670	22971
26806	46672	22969
26807	46674	22967
26808	46675	22966
26809	46677	22964
26810	46679	22962
26811	46680	22960
26812	46682	22958
26813	46684	22957
26814	46685	22955
26815	46687	22953
26816	46689	22952
26817	46691	22950
26818	46692	22948
26819	46694	22946
26820	46696	22945
26821	46698	22943
26822	46700	22941
26823	46702	22940
26824	46703	22938
26825	46705	22936
26826	46707	22934
26827	46709	22933
26828	46710	22931
26829	46712	22929
26830	46714	22927
26831	46716	22926
26832	46717	22924
26833	46719	22922
26834	46720	22920
26835	46722	22919
26836	46724	22917
26837	46726	22915
26838	46727	22913
26839	46729	22912
26840	46730	22910
26841	46732	22908
26842	46734	22906
26843	46736	22904
26844	46737	22903
26845	46739	22901
26846	46740	22899
26847	46742	22897
26848	46744	22896
26849	46746	22894
26850	46747	22892
26851	46749	22890
26852	46751	22888
26853	46752	22887
26854	46754	22885
26855	46756	22883
26856	46758	22882
26857	46759	22880
26858	46762	22879
26859	46764	22877
26860	46766	22875
26861	46767	22873
26862	46769	22872
26863	46771	22870
26864	46773	22868
26865	46774	22866
26866	46776	22865
26867	46778	22863
26868	46780	22861
26869	46782	22860
26870	46784	22858
26871	46785	22856
26872	46787	22855
26873	46789	22853
26874	46791	22851
26875	46793	22849
26876	46794	22848
26877	46796	22846
26878	46798	22844
26879	46800	22842
26880	46801	22841
26881	46803	22839
26882	46805	22837
26883	46807	22836
26884	46809	22834
26885	46810	22832
26886	46812	22830
26887	46814	22829
26888	46815	22827
26889	46817	22825
26890	46819	22823
26891	46821	22822
26892	46823	22820
26893	46824	22818
26894	46826	22817
26895	46828	22815
26896	46830	22813
26897	46831	22811
26898	46833	22810
26899	46835	22808
26900	46837	22806
26901	46838	22804
26902	46840	22803
26903	46842	22801
26904	46844	22799
26905	46845	22797
26906	46847	22796
26907	46849	22794
26908	46851	22792
26909	46852	22790
26910	46854	22789
26911	46856	22787
26912	46858	22785
26913	46860	22784
26914	46861	22782
26915	46863	22780
26916	46865	22779
26917	46867	22777
26918	46869	22775
26919	46871	22773
26920	46872	22772
26921	46874	22770
26922	46877	22769
26923	46879	22767
26924	46881	22765
26925	46882	22764
26926	46884	22762
26927	46886	22760
26928	46888	22758
26929	46890	22757
26930	46891	22755
26931	46893	22753
26932	46895	22752
26933	46897	22750
26934	46900	22749
26935	46901	22747
26936	46903	22745
26937	46905	22744
26938	46907	22742
26939	46909	22740
26940	46910	22738
26941	46912	22737
26942	46914	22735
26943	46916	22733
26944	46918	22732
26945	46919	22730
26946	46921	22728
26947	46923	22726
26948	46925	22725
26949	46926	22723
26950	46928	22721
26951	46930	22719
26952	46931	22718
26953	46934	22716
26954	46936	22715
26955	46938	22713
26956	46939	22711
26957	46941	22709
26958	46943	22708
26959	46945	22706
26960	46946	22704
26961	46948	22703
26962	46950	22701
26963	46952	22699
26964	46954	22697
26965	46955	22696
26966	46957	22694
26967	46959	22692
26968	46961	22690
26969	46962	22689
26970	46964	22687
26971	46965	22685
26972	46967	22683
26973	46969	22682
26974	46971	22680
26975	46972	22678
26976	46974	22676
26977	46976	22675
26978	46978	22673
26979	46980	22671
26980	46982	22670
26981	46983	22668
26982	46985	22666
26983	46987	22664
26984	46988	22662
26985	46990	22661
26986	46992	22659
26987	46994	22657
26988	46995	22656
26989	46997	22654
26990	46998	22652
26991	47000	22650
26992	47002	22648
26993	47004	22647
26994	47005	22645
26995	47007	22643
26996	47009	22641
26997	47010	22639
26998	47012	22638
26999	47014	22636
27000	47016	22634
27001	47017	22633
27002	47019	22631
27003	47021	22629
27004	47022	22627
27005	47024	22625
27006	47026	22624
27007	47028	22622
27008	47029	22620
27009	47031	22618
27010	47033	22617
27011	47034	22615
27012	47036	22613
27013	47038	22611
27014	47039	22610
27015	47041	22608
27016	47043	22606
27017	47045	22604
27018	47046	22603
27019	47048	22601
27020	47050	22599
27021	47051	22597
27022	47053	22596
27023	47055	22594
27024	47057	22592
27025	47058	22590
27026	47060	22589
27027	47062	22587
27028	47064	22585
27029	47065	22583
27030	47067	22582
27031	47069	22580
27032	47070	22578
27033	47072	22576
27034	47074	22575
27035	47076	22573
27036	47077	22571
27037	47079	22569
27038	47081	22568
27039	47083	22566
27040	47084	22564
27041	47086	22562
27042	47088	22561
27043	47091	22559
27044	47092	22558
27045	47094	22556
27046	47096	22554
27047	47098	22553
27048	47099	22551
27049	47101	22549
27050	47103	22547
27051	47104	22545
27052	47106	22544
27053	47108	22542
27054	47110	22540
27055	47111	22539
27056	47113	22537
27057	47115	22535
27058	47117	22533
27059	47119	22532
27060	47120	22530
27061	47122	22528
27062	47124	22526
27063	47126	22525
27064	47127	22523
27065	47129	22521
27066	47130	22519
27067	47132	22518
27068	47134	22516
27069	47136	22514
27070	47138	22512
27071	47139	22511
27072	47141	22509
27073	47143	22507
27074	47145	22506
27075	47146	22504
27076	47148	22502
27077	47150	22500
27078	47152	22499
27079	47154	22497
27080	47155	22495
27081	47157	22493
27082	47159	22492
27083	47160	22490
27084	47162	22488
27085	47164	22486
27086	47166	22485
27087	47167	22483
27088	47169	22481
27089	47171	22480
27090	47173	22478
27091	47174	22476
27092	47176	22474
27093	47178	22473
27094	47180	22471
27095	47182	22469
27096	47183	22467
27097	47185	22466
27098	47187	22464
27099	47188	22462
27100	47190	22460
27101	47192	22459
27102	47194	22457
27103	47196	22455
27104	47197	22453
27105	47199	22452
27106	47201	22450
27107	47203	22448
27108	47204	22447
27109	47206	22445
27110	47208	22443
27111	47210	22442
27112	47212	22440
27113	47213	22438
27114	47215	22436
27115	47217	22434
27116	47219	22433
27117	47220	22431
27118	47222	22429
27119	47224	22428
27120	47226	22426
27121	47227	22424
27122	47229	22422
27123	47231	22421
27124	47233	22419
27125	47234	22417
27126	47236	22415
27127	47238	22414
27128	47240	22412
27129	47241	22410
27130	47243	22408
27131	47245	22407
27132	47246	22405
27133	47248	22403
27134	47250	22401
27135	47252	22400
27136	47253	22398
27137	47255	22396
27138	47257	22394
27139	47259	22393
27140	47260	22391
27141	47262	22389
27142	47264	22388
27143	47266	22386
27144	47268	22384
27145	47269	22382
27146	47271	22381
27147	47273	22379
27148	47274	22377
27149	47276	22375
27150	47278	22374
27151	47279	22372
27152	47281	22370
27153	47283	22368
27154	47285	22367
27155	47287	22365
27156	47289	22363
27157	47290	22362
27158	47292	22360
27159	47294	22358
27160	47295	22356
27161	47297	22354
27162	47299	22353
27163	47301	22351
27164	47303	22349
27165	47304	22348
27166	47306	22346
27167	47308	22344
27168	47309	22342
27169	47311	22341
27170	47313	22339
27171	47315	22337
27172	47316	22335
27173	47318	22334
27174	47320	22332
27175	47322	22330
27176	47324	22329
27177	47325	22327
27178	47327	22325
27179	47329	22323
27180	47330	22322
27181	47332	22320
27182	47334	22318
27183	47336	22316
27184	47337	22315
27185	47339	22313
27186	47341	22311
27187	47343	22309
27188	47345	22308
27189	47347	22306
27190	47348	22304
27191	47350	22303
27192	47352	22301
27193	47354	22299
27194	47355	22297
27195	47357	22296
27196	47359	22294
27197	47361	22292
27198	47362	22290
27199	47364	22289
27200	47366	22287
27201	47367	22285
27202	47369	22283
27203	47371	22282
27204	47373	22280
27205	47375	22278
27206	47377	22277
27207	47379	22275
27208	47380	22273
27209	47382	22272
27210	47384	22270
27211	47386	22268
27212	47387	22266
27213	47389	22264
27214	47390	22263
27215	47392	22261
27216	47394	22259
27217	47396	22257
27218	47397	22256
27219	47399	22254
27220	47401	22252
27221	47402	22250
27222	47404	22249
27223	47406	22247
27224	47407	22245
27225	47409	22243
27226	47411	22242
27227	47413	22240
27228	47414	22238
27229	47416	22236
27230	47418	22235
27231	47420	22233
27232	47421	22231
27233	47423	22229
27234	47425	22228
27235	47426	22226
27236	47428	22224
27237	47430	22222
27238	47432	22221
27239	47433	22219
27240	47435	22217
27241	47437	22216
27242	47439	22214
27243	47441	22212
27244	47442	22210
27245	47444	22209
27246	47446	22207
27247	47448	22205
27248	47449	22203
27249	47451	22202
27250	47453	22200
27251	47455	22198
27252	47456	22196
27253	47458	22195
27254	47460	22193
27255	47462	22191
27256	47463	22189
27257	47465	22188
27258	47467	22186
27259	47469	22184
27260	47470	22182
27261	47472	22181
27262	47473	22179
27263	47475	22177
27264	47477	22175
27265	47479	22174
27266	47480	22172
27267	47482	22170
27268	47484	22168
27269	47485	22167
27270	47487	22165
27271	47489	22163
27272	47490	22161
27273	47492	22159
27274	47494	22158
27275	47495	22156
27276	47497	22154
27277	47499	22152
27278	47501	22151
27279	47502	22149
27280	47504	22147
27281	47506	22145
27282	47507	22144
27283	47509	22142
27284	47511	22140
27285	47513	22139
27286	47515	22137
27287	47517	22135
27288	47518	22133
27289	47520	22132
27290	47522	22130
27291	47524	22128
27292	47525	22126
27293	47527	22125
27294	47529	22123
27295	47531	22121
27296	47533	22120
27297	47535	22118
27298	47536	22116
27299	47538	22115
27300	47540	22113
27301	47542	22111
27302	47543	22109
27303	47545	22107
27304	47547	22106
27305	47548	22104
27306	47550	22102
27307	47552	22101
27308	47554	22099
27309	47555	22097
27310	47557	22095
27311	47559	22094
27312	47561	22092
27313	47563	22090
27314	47564	22089
27315	47566	22087
27316	47568	22085
27317	47570	22083
27318	47572	22082
27319	47574	22080
27320	47575	22078
27321	47577	22077
27322	47579	22075
27323	47582	22074
27324	47584	22072
27325	47586	22070
27326	47587	22069
27327	47589	22067
27328	47591	22065
27329	47593	22063
27330	47594	22062
27331	47596	22060
27332	47598	22058
27333	47600	22056
27334	47601	22055
27335	47603	22053
27336	47605	22051
27337	47606	22049
27338	47608	22048
27339	47610	22046
27340	47612	22044
27341	47613	22042
27342	47615	22041
27343	47617	22039
27344	47619	22037
27345	47620	22035
27346	47622	22034
27347	47623	22032
27348	47625	22030
27349	47627	22028
27350	47629	22027
27351	47631	22025
27352	47632	22023
27353	47634	22021
27354	47636	22020
27355	47638	22018
27356	47639	22016
27357	47641	22014
27358	47643	22013
27359	47644	22011
27360	47646	22009
27361	47648	22007
27362	47649	22006
27363	47651	22004
27364	47653	22002
27365	47655	22000
27366	47657	21999
27367	47658	21997
27368	47660	21995
27369	47662	21993
27370	47663	21992
27371	47665	21990
27372	47667	21988
27373	47668	21986
27374	47670	21984
27375	47671	21983
27376	47673	21981
27377	47675	21979
27378	47677	21977
27379	47678	21976
27380	47680	21974
27381	47682	21972
27382	47684	21970
27383	47686	21969
27384	47687	21967
27385	47689	21965
27386	47691	21964
27387	47693	21962
27388	47694	21960
27389	47696	21958
27390	47698	21957
27391	47699	21955
27392	47701	21953
27393	47703	21951
27394	47704	21950
27395	47706	21948
27396	47708	21946
27397	47710	21944
27398	47712	21943
27399	47713	21941
27400	47715	21939
27401	47717	21937
27402	47719	21936
27403	47720	21934
27404	47722	21932
27405	47724	21930
27406	47726	21929
27407	47727	21927
27408	47729	21925
27409	47731	21923
27410	47732	21922
27411	47734	21920
27412	47736	21918
27413	47738	21917
27414	47740	21915
27415	47741	21913
27416	47743	21911
27417	47745	21910
27418	47747	21908
27419	47748	21906
27420	47750	21904
27421	47752	21903
27422	47754	21901
27423	47755	21899
27424	47757	21897
27425	47758	21896
27426	47760	21894
27427	47762	21892
27428	47764	21890
27429	47766	21889
27430	47768	21887
27431	47770	21885
27432	47771	21884
27433	47773	21882
27434	47775	21880
27435	47777	21879
27436	47779	21877
27437	47780	21875
27438	47782	21873
27439	47784	21872
27440	47786	21870
27441	47787	21868
27442	47790	21867
27443	47792	21865
27444	47793	21863
27445	47795	21862
27446	47797	21860
27447	47798	21858
27448	47800	21856
27449	47802	21854
27450	47804	21853
27451	47805	21851
27452	47807	21849
27453	47809	21848
27454	47811	21846
27455	47812	21844
27456	47814	21842
27457	47816	21841
27458	47818	21839
27459	47820	21837
27460	47821	21836
27461	47823	21834
27462	47825	21832
27463	47827	21830
27464	47829	21829
27465	47830	21827
27466	47832	21825
27467	47834	21824
27468	47836	21822
27469	47838	21820
27470	47840	21818
27471	47841	21817
27472	47843	21815
27473	47845	21813
27474	47847	21812
27475	47849	21810
27476	47851	21808
27477	47852	21806
27478	47854	21805
27479	47856	21803
27480	47858	21801
27481	47859	21800
27482	47861	21798
27483	47863	21796
27484	47864	21794
27485	47866	21793
27486	47868	21791
27487	47870	21789
27488	47871	21787
27489	47873	21786
27490	47875	21784
27491	47877	21782
27492	47878	21780
27493	47880	21779
27494	47882	21777
27495	47884	21775
27496	47886	21773
27497	47887	21772
27498	47889	21770
27499	47891	21768
27500	47892	21767
27501	47894	21765
27502	47896	21763
27503	47898	21761
27504	47899	21759
27505	47901	21758
27506	47903	21756
27507	47904	21754
27508	47906	21752
27509	47908	21751
27510	47909	21749
27511	47911	21747
27512	47913	21745
27513	47915	21744
27514	47916	21742
27515	47918	21740
27516	47920	21738
27517	47921	21737
27518	47923	21735
27519	47925	21733
27520	47926	21731
27521	47928	21730
27522	47930	21728
27523	47930	21725
27524	47932	21724
27525	47934	21722
27526	47935	21720
27527	47937	21718
27528	47939	21717
27529	47941	21715
27530	47943	21713
27531	47944	21712
27532	47946	21710
27533	47948	21708
27534	47949	21706
27535	47951	21705
27536	47952	21702
27537	47954	21701
27538	47956	21699
27539	47958	21697
27540	47959	21695
27541	47961	21694
27542	47963	21692
27543	47964	21690
27544	47966	21688
27545	47968	21687
27546	47969	21685
27547	47971	21683
27548	47973	21682
27549	47975	21680
27550	47977	21678
27551	47979	21676
27552	47980	21675
27553	47982	21673
27554	47983	21671
27555	47985	21669
27556	47987	21668
27557	47989	21666
27558	47990	21664
27559	47992	21662
27560	47994	21661
27561	47996	21659
27562	47998	21657
27563	47999	21656
27564	48001	21654
27565	48003	21652
27566	48004	21650
27567	48006	21648
27568	48008	21647
27569	48010	21645
27570	48011	21643
27571	48013	21641
27572	48015	21640
27573	48016	21638
27574	48018	21636
27575	48020	21634
27576	48021	21633
27577	48023	21631
27578	48025	21629
27579	48027	21627
27580	48029	21626
27581	48031	21624
27582	48032	21622
27583	48034	21621
27584	48036	21619
27585	48038	21617
27586	48039	21615
27587	48041	21614
27588	48043	21612
27589	48044	21610
27590	48046	21608
27591	48048	21607
27592	48050	21605
27593	48052	21603
27594	48053	21602
27595	48055	21600
27596	48057	21598
27597	48058	21596
27598	48060	21594
27599	48062	21593
27600	48064	21591
27601	48066	21589
27602	48068	21588
27603	48070	21586
27604	48072	21585
27605	48073	21583
27606	48075	21581
27607	48077	21579
27608	48079	21578
27609	48080	21576
27610	48082	21574
27611	48084	21572
27612	48085	21570
27613	48087	21569
27614	48089	21567
27615	48091	21565
27616	48092	21563
27617	48094	21562
27618	48096	21560
27619	48097	21558
27620	48099	21556
27621	48101	21555
27622	48103	21553
27623	48105	21551
27624	48106	21550
27625	48108	21548
27626	48110	21546
27627	48112	21544
27628	48113	21543
27629	48115	21541
27630	48117	21539
27631	48119	21537
27632	48120	21536
27633	48122	21534
27634	48124	21532
27635	48125	21530
27636	48127	21529
27637	48129	21527
27638	48130	21525
27639	48132	21523
27640	48134	21521
27641	48136	21520
27642	48137	21518
27643	48139	21516
27644	48141	21515
27645	48142	21513
27646	48144	21511
27647	48146	21509
27648	48148	21508
27649	48149	21506
27650	48151	21504
27651	48152	21502
27652	48154	21500
27653	48156	21499
27654	48158	21497
27655	48160	21495
27656	48161	21494
27657	48163	21492
27658	48165	21490
27659	48166	21488
27660	48168	21487
27661	48170	21485
27662	48172	21483
27663	48173	21481
27664	48175	21480
27665	48177	21478
27666	48179	21476
27667	48180	21474
27668	48182	21473
27669	48184	21471
27670	48186	21469
27671	48187	21467
27672	48189	21466
27673	48191	21464
27674	48192	21462
27675	48194	21460
27676	48196	21458
27677	48197	21457
27678	48199	21455
27679	48201	21453
27680	48202	21451
27681	48204	21450
27682	48206	21448
27683	48207	21446
27684	48209	21444
27685	48211	21443
27686	48213	21441
27687	48214	21439
27688	48216	21437
27689	48218	21436
27690	48220	21434
27691	48221	21432
27692	48223	21430
27693	48225	21429
27694	48227	21427
27695	48228	21425
27696	48230	21423
27697	48232	21422
27698	48234	21420
27699	48235	21418
27700	48237	21417
27701	48239	21415
27702	48241	21413
27703	48242	21411
27704	48244	21410
27705	48246	21408
27706	48248	21406
27707	48249	21404
27708	48251	21403
27709	48253	21401
27710	48255	21399
27711	48256	21397
27712	48258	21396
27713	48260	21394
27714	48262	21392
27715	48264	21391
27716	48265	21389
27717	48267	21387
27718	48269	21385
27719	48271	21384
27720	48272	21382
27721	48273	21380
27722	48275	21378
27723	48277	21376
27724	48279	21375
27725	48280	21373
27726	48282	21371
27727	48284	21370
27728	48286	21368
27729	48288	21366
27730	48289	21364
27731	48291	21363
27732	48293	21361
27733	48295	21359
27734	48296	21357
27735	48298	21356
27736	48300	21354
27737	48302	21352
27738	48303	21350
27739	48305	21349
27740	48307	21347
27741	48309	21345
27742	48310	21344
27743	48312	21342
27744	48314	21340
27745	48316	21338
27746	48317	21337
27747	48319	21335
27748	48321	21333
27749	48323	21331
27750	48324	21330
27751	48326	21328
27752	48328	21326
27753	48330	21324
27754	48332	21323
27755	48334	21321
27756	48335	21319
27757	48337	21318
27758	48339	21316
27759	48341	21314
27760	48342	21312
27761	48344	21311
27762	48346	21309
27763	48348	21307
27764	48349	21305
27765	48351	21304
27766	48352	21302
27767	48354	21300
27768	48356	21298
27769	48358	21297
27770	48360	21295
27771	48361	21293
27772	48363	21291
27773	48365	21290
27774	48366	21288
27775	48368	21286
27776	48370	21284
27777	48372	21283
27778	48373	21281
27779	48375	21279
27780	48376	21277
27781	48378	21276
27782	48380	21274
27783	48382	21272
27784	48383	21270
27785	48385	21269
27786	48387	21267
27787	48389	21265
27788	48391	21263
27789	48392	21262
27790	48394	21260
27791	48396	21258
27792	48397	21256
27793	48399	21255
27794	48401	21253
27795	48403	21251
27796	48404	21249
27797	48406	21248
27798	48408	21246
27799	48410	21244
27800	48411	21242
27801	48413	21241
27802	48415	21239
27803	48416	21237
27804	48417	21235
27805	48419	21233
27806	48421	21232
27807	48423	21230
27808	48425	21228
27809	48426	21227
27810	48428	21225
27811	48430	21223
27812	48432	21221
27813	48434	21220
27814	48435	21218
27815	48437	21216
27816	48439	21214
27817	48441	21213
27818	48442	21211
27819	48444	21209
27820	48446	21207
27821	48447	21206
27822	48449	21204
27823	48451	21202
27824	48452	21200
27825	48454	21199
27826	48456	21197
27827	48457	21195
27828	48459	21193
27829	48461	21192
27830	48463	21190
27831	48464	21188
27832	48466	21186
27833	48468	21185
27834	48470	21183
27835	48472	21181
27836	48473	21179
27837	48475	21178
27838	48477	21176
27839	48479	21174
27840	48480	21173
27841	48482	21171
27842	48484	21169
27843	48486	21167
27844	48487	21166
27845	48489	21164
27846	48491	21162
27847	48493	21160
27848	48494	21159
27849	48496	21157
27850	48498	21155
27851	48499	21153
27852	48501	21152
27853	48503	21150
27854	48505	21148
27855	48506	21146
27856	48508	21145
27857	48510	21143
27858	48512	21141
27859	48513	21139
27860	48515	21138
27861	48517	21136
27862	48519	21134
27863	48521	21133
27864	48522	21131
27865	48524	21129
27866	48526	21127
27867	48527	21125
27868	48529	21124
27869	48531	21122
27870	48532	21120
27871	48534	21118
27872	48536	21117
27873	48538	21115
27874	48540	21113
27875	48541	21112
27876	48543	21110
27877	48545	21108
27878	48547	21106
27879	48548	21105
27880	48550	21103
27881	48552	21101
27882	48554	21100
27883	48556	21098
27884	48558	21096
27885	48560	21095
27886	48562	21093
27887	48564	21091
27888	48565	21090
27889	48567	21088
27890	48569	21086
27891	48571	21084
27892	48572	21083
27893	48574	21081
27894	48576	21079
27895	48578	21078
27896	48580	21076
27897	48582	21074
27898	48583	21072
27899	48585	21071
27900	48587	21069
27901	48588	21067
27902	48590	21065
27903	48592	21064
27904	48594	21062
27905	48596	21060
27906	48598	21059
27907	48599	21057
27908	48601	21055
27909	48603	21054
27910	48605	21052
27911	48607	21050
27912	48608	21048
27913	48610	21047
27914	48612	21045
27915	48613	21043
27916	48615	21041
27917	48617	21040
27918	48619	21038
27919	48620	21036
27920	48622	21034
27921	48624	21033
27922	48625	21031
27923	48627	21029
27924	48629	21027
27925	48630	21025
27926	48632	21024
27927	48634	21022
27928	48635	21020
27929	48637	21018
27930	48639	21017
27931	48640	21015
27932	48643	21013
27933	48645	21012
27934	48646	21010
27935	48648	21008
27936	48650	21006
27937	48651	21005
27938	48653	21003
27939	48655	21001
27940	48657	20999
27941	48658	20998
27942	48660	20996
27943	48662	20994
27944	48664	20992
27945	48665	20991
27946	48667	20989
27947	48669	20987
27948	48671	20985
27949	48672	20984
27950	48674	20982
27951	48676	20980
27952	48678	20978
27953	48679	20977
27954	48681	20975
27955	48683	20973
27956	48685	20972
27957	48687	20970
27958	48688	20968
27959	48690	20966
27960	48692	20965
27961	48693	20963
27962	48695	20961
27963	48697	20959
27964	48699	20958
27965	48701	20956
27966	48702	20954
27967	48704	20953
27968	48706	20951
27969	48708	20949
27970	48709	20947
27971	48711	20946
27972	48713	20944
27973	48715	20942
27974	48717	20940
27975	48718	20939
27976	48720	20937
27977	48722	20935
27978	48724	20934
27979	48726	20932
27980	48727	20930
27981	48729	20928
27982	48731	20927
27983	48732	20925
27984	48734	20923
27985	48736	20921
27986	48737	20920
27987	48739	20918
27988	48741	20916
27989	48743	20914
27990	48744	20913
27991	48746	20911
27992	48748	20909
27993	48749	20907
27994	48751	20905
27995	48753	20904
27996	48755	20902
27997	48756	20900
27998	48758	20899
27999	48760	20897
28000	48762	20895
28001	48763	20893
28002	48765	20892
28003	48767	20890
28004	48769	20888
28005	48770	20886
28006	48772	20885
28007	48774	20883
28008	48776	20881
28009	48777	20879
28010	48779	20878
28011	48781	20876
28012	48783	20874
28013	48784	20873
28014	48786	20871
28015	48788	20869
28016	48790	20867
28017	48791	20866
28018	48793	20864
28019	48795	20862
28020	48796	20860
28021	48798	20858
28022	48799	20856
28023	48801	20855
28024	48803	20853
28025	48804	20851
28026	48806	20849
28027	48808	20848
28028	48809	20846
28029	48811	20844
28030	48813	20843
28031	48815	20841
28032	48817	20839
28033	48819	20837
28034	48820	20836
28035	48822	20834
28036	48824	20832
28037	48825	20830
28038	48827	20829
28039	48829	20827
28040	48831	20825
28041	48833	20824
28042	48834	20822
28043	48836	20820
28044	48838	20818
28045	48840	20817
28046	48841	20815
28047	48843	20813
28048	48845	20811
28049	48847	20810
28050	48849	20808
28051	48850	20806
28052	48852	20804
28053	48854	20803
28054	48856	20801
28055	48857	20799
28056	48859	20797
28057	48861	20796
28058	48862	20794
28059	48864	20792
28060	48866	20790
28061	48868	20789
28062	48869	20787
28063	48871	20785
28064	48873	20783
28065	48875	20782
